filename,width,height,class,xmin,ymin,xmax,ymax
p65ui7oc2ju7.jpg,1677,2100,soccerplayer,1105,461,1138,529
p65ui7oc2ju7.jpg,1677,2100,soccerplayer,1079,468,1106,523
p65ui7oc2ju7.jpg,1677,2100,soccerplayer,906,414,934,438
p65ui7oc2ju7.jpg,1677,2100,soccerplayer,882,444,919,502
p65ui7oc2ju7.jpg,1677,2100,soccerplayer,894,78,917,124
p65ui7oc2ju7.jpg,1677,2100,soccerplayer,942,125,969,175
p65ui7oc2ju7.jpg,1677,2100,soccerplayer,1052,316,1082,382
p65ui7oc2ju7.jpg,1677,2100,soccerplayer,181,74,214,139
p65ui7oc2ju7.jpg,1677,2100,soccerplayer,215,1518,295,1630
p65ui7oc2ju7.jpg,1677,2100,soccerplayer,738,1354,800,1448
p65ui7oc2ju7.jpg,1677,2100,soccerplayer,1154,1257,1220,1348
p65ui7oc2ju7.jpg,1677,2100,soccerplayer,1173,1618,1234,1745
p65ui7oc2ju7.jpg,1677,2100,soccerplayer,1481,1557,1545,1670
p65ui7oc2ju7.jpg,1677,2100,soccerplayer,1468,1714,1529,1837
p65ui7oc2ju7.jpg,1677,2100,soccerplayer,1598,1770,1663,1907
p65ui7oc2ju7.jpg,1677,2100,soccerplayer,806,1630,872,1745
p65ui7oc2ju7.jpg,1677,2100,soccerplayer,693,1743,777,1873
p65ui7oc2ju7.jpg,1677,2100,soccerplayer,513,1977,590,2100
p65ui7oc2ju7.jpg,1677,2100,soccerplayer,934,1764,998,1909
p65ui7oc2ju7.jpg,1677,2100,soccerplayer,923,1987,1003,2100
PES 2013 scoreboard beIN SPORT MAX EPL HD by Youcef Dz.jpg,680,728,soccerplayer,206,429,218,455
PES 2013 scoreboard beIN SPORT MAX EPL HD by Youcef Dz.jpg,680,728,soccerplayer,9,504,39,544
PES 2013 scoreboard beIN SPORT MAX EPL HD by Youcef Dz.jpg,680,728,soccerplayer,220,517,237,554
PES 2013 scoreboard beIN SPORT MAX EPL HD by Youcef Dz.jpg,680,728,soccerplayer,343,444,358,466
PES 2013 scoreboard beIN SPORT MAX EPL HD by Youcef Dz.jpg,680,728,soccerplayer,446,424,466,455
PES 2013 scoreboard beIN SPORT MAX EPL HD by Youcef Dz.jpg,680,728,soccerplayer,582,444,599,478
PES 2013 scoreboard beIN SPORT MAX EPL HD by Youcef Dz.jpg,680,728,soccerplayer,658,491,680,530
PES 2013 scoreboard beIN SPORT MAX EPL HD by Youcef Dz.jpg,680,728,soccerplayer,492,499,510,532
PES 2013 scoreboard beIN SPORT MAX EPL HD by Youcef Dz.jpg,680,728,soccerplayer,460,524,477,562
PES 2013 scoreboard beIN SPORT MAX EPL HD by Youcef Dz.jpg,680,728,soccerplayer,489,537,506,561
PES 2013 scoreboard beIN SPORT MAX EPL HD by Youcef Dz.jpg,680,728,soccerplayer,353,518,376,552
PES 2013 scoreboard beIN SPORT MAX EPL HD by Youcef Dz.jpg,680,728,soccerplayer,298,521,317,560
PES 2013 scoreboard beIN SPORT MAX EPL HD by Youcef Dz.jpg,680,728,soccerplayer,245,567,267,609
PES 2013 scoreboard beIN SPORT MAX EPL HD by Youcef Dz.jpg,680,728,soccerplayer,116,656,148,699
PES 2013 scoreboard beIN SPORT MAX EPL HD by Youcef Dz.jpg,680,728,soccerplayer,348,623,366,663
PES 2013 scoreboard beIN SPORT MAX EPL HD by Youcef Dz.jpg,680,728,soccerplayer,543,585,571,623
PES 2013 scoreboard beIN SPORT MAX EPL HD by Youcef Dz.jpg,680,728,soccerplayer,527,689,549,726
PES 2013 scoreboard beIN SPORT MAX EPL HD by Youcef Dz.jpg,680,728,soccerplayer,303,472,321,509
PES 2017 Poor Realistic Mod V1 1.jpg,640,360,soccerplayer,155,75,169,94
PES 2017 Poor Realistic Mod V1 1.jpg,640,360,soccerplayer,287,152,303,180
PES 2017 Poor Realistic Mod V1 1.jpg,640,360,soccerplayer,356,152,370,179
PES 2017 Poor Realistic Mod V1 1.jpg,640,360,soccerplayer,162,198,175,231
PES 2017 Poor Realistic Mod V1 1.jpg,640,360,soccerplayer,128,146,139,176
PES 2017 Poor Realistic Mod V1 1.jpg,640,360,soccerplayer,96,304,116,327
PES 2017 Poor Realistic Mod V1 1.jpg,640,360,soccerplayer,446,221,463,261
PES 2017 Poor Realistic Mod V1 1.jpg,640,360,soccerplayer,481,183,504,214
PES 2017 Poor Realistic Mod V1 1.jpg,640,360,soccerplayer,610,177,627,214
PES 2017 Poor Realistic Mod V1 1.jpg,640,360,soccerplayer,555,120,565,146
PES 2017 Poor Realistic Mod V1 1.jpg,640,360,soccerplayer,524,82,533,100
PES 2017 Poor Realistic Mod V1 1.jpg,640,360,soccerplayer,527,108,551,127
PES 2017 Poor Realistic Mod V1 1.jpg,640,360,soccerplayer,509,136,525,168
PES 2017 Poor Realistic Mod V1 1.jpg,640,360,soccerplayer,400,114,418,140
PES 2017 Poor Realistic Mod V1 1.jpg,640,360,soccerplayer,381,120,395,141
PES 2017 Poor Realistic Mod V1 1.jpg,640,360,soccerplayer,352,95,367,121
PES 2017 Poor Realistic Mod V1 1.jpg,640,360,soccerplayer,255,65,266,85
PES 2017 Poor Realistic Mod V1 1.jpg,640,360,soccerplayer,295,60,314,80
PES-2013-HD-Turf-by-ankitgarg301092-2.png,800,450,soccerplayer,449,317,474,346
PES-2013-HD-Turf-by-ankitgarg301092-2.png,800,450,soccerplayer,485,285,503,315
PES-2013-HD-Turf-by-ankitgarg301092-2.png,800,450,soccerplayer,452,194,468,224
PES-2013-HD-Turf-by-ankitgarg301092-2.png,800,450,soccerplayer,481,135,498,163
PES-2013-HD-Turf-by-ankitgarg301092-2.png,800,450,soccerplayer,471,65,488,93
PES-2013-HD-Turf-by-ankitgarg301092-2.png,800,450,soccerplayer,435,48,448,73
PES-2013-HD-Turf-by-ankitgarg301092-2.png,800,450,soccerplayer,360,109,373,132
PES-2013-HD-Turf-by-ankitgarg301092-2.png,800,450,soccerplayer,268,27,283,47
PES-2013-HD-Turf-by-ankitgarg301092-2.png,800,450,soccerplayer,288,60,304,86
PES-2013-HD-Turf-by-ankitgarg301092-2.png,800,450,soccerplayer,241,219,261,248
PES-2013-HD-Turf-by-ankitgarg301092-2.png,800,450,soccerplayer,368,238,385,269
PES-2013-HD-Turf-by-ankitgarg301092-2.png,800,450,soccerplayer,388,195,403,229
PES-2013-HD-Turf-by-ankitgarg301092-2.png,800,450,soccerplayer,263,262,278,291
PES-2013-HD-Turf-by-ankitgarg301092-2.png,800,450,soccerplayer,224,266,244,296
PES-2013-HD-Turf-by-ankitgarg301092-2.png,800,450,soccerplayer,38,204,53,237
PES-2013-HD-Turf-by-ankitgarg301092-2.png,800,450,soccerplayer,172,149,188,180
PES-2013-HD-Turf-by-ankitgarg301092-2.png,800,450,soccerplayer,74,113,89,146
PES-2013-HD-Turf-by-ankitgarg301092-2.png,800,450,soccerplayer,271,174,282,202
PES-2014-Juventus-Stadium-HD-Turf.jpg,1024,576,soccerplayer,219,187,240,224
PES-2014-Juventus-Stadium-HD-Turf.jpg,1024,576,soccerplayer,127,251,145,298
PES-2014-Juventus-Stadium-HD-Turf.jpg,1024,576,soccerplayer,82,376,103,420
PES-2014-Juventus-Stadium-HD-Turf.jpg,1024,576,soccerplayer,274,410,292,461
PES-2014-Juventus-Stadium-HD-Turf.jpg,1024,576,soccerplayer,313,262,328,303
PES-2014-Juventus-Stadium-HD-Turf.jpg,1024,576,soccerplayer,367,174,380,211
PES-2014-Juventus-Stadium-HD-Turf.jpg,1024,576,soccerplayer,424,199,438,231
PES-2014-Juventus-Stadium-HD-Turf.jpg,1024,576,soccerplayer,533,199,545,234
PES-2014-Juventus-Stadium-HD-Turf.jpg,1024,576,soccerplayer,530,121,549,147
PES-2014-Juventus-Stadium-HD-Turf.jpg,1024,576,soccerplayer,483,110,496,145
PES-2014-Juventus-Stadium-HD-Turf.jpg,1024,576,soccerplayer,739,166,756,203
PES-2014-Juventus-Stadium-HD-Turf.jpg,1024,576,soccerplayer,858,218,881,264
PES-2014-Juventus-Stadium-HD-Turf.jpg,1024,576,soccerplayer,957,327,974,376
PES-2014-Juventus-Stadium-HD-Turf.jpg,1024,576,soccerplayer,957,464,983,516
PES-2014-Juventus-Stadium-HD-Turf.jpg,1024,576,soccerplayer,703,263,722,301
PES-2014-Juventus-Stadium-HD-Turf.jpg,1024,576,soccerplayer,650,198,670,231
PES-2014-Juventus-Stadium-HD-Turf.jpg,1024,576,soccerplayer,646,372,667,425
PES-2014-Juventus-Stadium-HD-Turf.jpg,1024,576,soccerplayer,502,272,522,316
PES-2016-41-740x416.jpg,740,416,soccerplayer,3,229,17,271
PES-2016-41-740x416.jpg,740,416,soccerplayer,94,145,108,181
PES-2016-41-740x416.jpg,740,416,soccerplayer,161,115,175,143
PES-2016-41-740x416.jpg,740,416,soccerplayer,219,167,235,202
PES-2016-41-740x416.jpg,740,416,soccerplayer,183,234,201,265
PES-2016-41-740x416.jpg,740,416,soccerplayer,362,198,374,228
PES-2016-41-740x416.jpg,740,416,soccerplayer,383,137,397,172
PES-2016-41-740x416.jpg,740,416,soccerplayer,342,98,353,120
PES-2016-41-740x416.jpg,740,416,soccerplayer,301,142,316,173
PES-2016-41-740x416.jpg,740,416,soccerplayer,462,109,471,130
PES-2016-41-740x416.jpg,740,416,soccerplayer,510,153,528,183
PES-2016-41-740x416.jpg,740,416,soccerplayer,565,189,577,222
PES-2016-41-740x416.jpg,740,416,soccerplayer,557,246,574,283
PES-2016-41-740x416.jpg,740,416,soccerplayer,645,130,663,160
PES-2016-41-740x416.jpg,740,416,soccerplayer,718,159,734,191
PES-2016-41-740x416.jpg,740,416,soccerplayer,612,392,638,416
pes-2016-e3-gameplay-brazil-germany.jpg,800,450,soccerplayer,464,183,483,223
pes-2016-e3-gameplay-brazil-germany.jpg,800,450,soccerplayer,334,220,358,265
pes-2016-e3-gameplay-brazil-germany.jpg,800,450,soccerplayer,303,211,327,260
pes-2016-e3-gameplay-brazil-germany.jpg,800,450,soccerplayer,247,174,275,210
pes-2016-e3-gameplay-brazil-germany.jpg,800,450,soccerplayer,115,174,135,210
pes-2016-e3-gameplay-brazil-germany.jpg,800,450,soccerplayer,180,139,201,171
pes-2016-e3-gameplay-brazil-germany.jpg,800,450,soccerplayer,277,126,298,152
pes-2016-e3-gameplay-brazil-germany.jpg,800,450,soccerplayer,439,101,452,129
pes-2016-e3-gameplay-brazil-germany.jpg,800,450,soccerplayer,411,112,429,143
pes-2016-e3-gameplay-brazil-germany.jpg,800,450,soccerplayer,425,44,442,69
pes-2016-e3-gameplay-brazil-germany.jpg,800,450,soccerplayer,277,54,293,79
pes-2016-e3-gameplay-brazil-germany.jpg,800,450,soccerplayer,302,76,319,108
pes-2016-e3-gameplay-brazil-germany.jpg,800,450,soccerplayer,196,59,215,87
pes-2016-e3-gameplay-brazil-germany.jpg,800,450,soccerplayer,112,49,124,76
pes-2016-e3-gameplay-brazil-germany.jpg,800,450,soccerplayer,124,87,138,120
pes-29.jpg,1920,1080,soccerplayer,167,434,216,531
pes-29.jpg,1920,1080,soccerplayer,457,653,524,777
pes-29.jpg,1920,1080,soccerplayer,627,941,691,1080
pes-29.jpg,1920,1080,soccerplayer,1168,660,1239,793
pes-29.jpg,1920,1080,soccerplayer,1521,674,1589,777
pes-29.jpg,1920,1080,soccerplayer,1174,448,1235,542
pes-29.jpg,1920,1080,soccerplayer,749,543,805,669
pes-29.jpg,1920,1080,soccerplayer,726,337,774,404
pes-29.jpg,1920,1080,soccerplayer,532,284,579,371
pes-29.jpg,1920,1080,soccerplayer,713,188,748,284
pes-29.jpg,1920,1080,soccerplayer,563,134,616,208
pes-29.jpg,1920,1080,soccerplayer,1168,222,1211,288
pes-29.jpg,1920,1080,soccerplayer,1249,241,1311,306
pes-29.jpg,1920,1080,soccerplayer,1618,253,1673,337
pes-29.jpg,1920,1080,soccerplayer,1843,417,1899,525
PES2010-EPL-16-17-Scoreboard-by-Rachid-El-Najmi.jpg,1280,720,soccerplayer,88,136,118,206
PES2010-EPL-16-17-Scoreboard-by-Rachid-El-Najmi.jpg,1280,720,soccerplayer,187,127,214,193
PES2010-EPL-16-17-Scoreboard-by-Rachid-El-Najmi.jpg,1280,720,soccerplayer,309,129,330,194
PES2010-EPL-16-17-Scoreboard-by-Rachid-El-Najmi.jpg,1280,720,soccerplayer,102,275,138,338
PES2010-EPL-16-17-Scoreboard-by-Rachid-El-Najmi.jpg,1280,720,soccerplayer,71,428,114,505
PES2010-EPL-16-17-Scoreboard-by-Rachid-El-Najmi.jpg,1280,720,soccerplayer,228,378,269,455
PES2010-EPL-16-17-Scoreboard-by-Rachid-El-Najmi.jpg,1280,720,soccerplayer,268,351,300,404
PES2010-EPL-16-17-Scoreboard-by-Rachid-El-Najmi.jpg,1280,720,soccerplayer,423,246,483,328
PES2010-EPL-16-17-Scoreboard-by-Rachid-El-Najmi.jpg,1280,720,soccerplayer,524,388,561,448
PES2010-EPL-16-17-Scoreboard-by-Rachid-El-Najmi.jpg,1280,720,soccerplayer,533,438,579,505
PES2010-EPL-16-17-Scoreboard-by-Rachid-El-Najmi.jpg,1280,720,soccerplayer,845,476,879,550
PES2010-EPL-16-17-Scoreboard-by-Rachid-El-Najmi.jpg,1280,720,soccerplayer,957,324,1006,401
PES2010-EPL-16-17-Scoreboard-by-Rachid-El-Najmi.jpg,1280,720,soccerplayer,1099,353,1145,416
PES2010-EPL-16-17-Scoreboard-by-Rachid-El-Najmi.jpg,1280,720,soccerplayer,1087,277,1134,334
PES2010-EPL-16-17-Scoreboard-by-Rachid-El-Najmi.jpg,1280,720,soccerplayer,1074,162,1123,256
PES2010-EPL-16-17-Scoreboard-by-Rachid-El-Najmi.jpg,1280,720,soccerplayer,793,94,819,145
PES2010-EPL-16-17-Scoreboard-by-Rachid-El-Najmi.jpg,1280,720,soccerplayer,761,125,789,183
PES2010-EPL-16-17-Scoreboard-by-Rachid-El-Najmi.jpg,1280,720,soccerplayer,556,137,583,197
PES2010-EPL-16-17-Scoreboard-by-Rachid-El-Najmi.jpg,1280,720,soccerplayer,776,243,816,316
PES2010-EPL-16-17-Scoreboard-by-Rachid-El-Najmi.jpg,1280,720,soccerplayer,821,239,838,308
pes2012 2011-12-11 23-21-39-79.png,1280,720,soccerplayer,657,389,690,441
pes2012 2011-12-11 23-21-39-79.png,1280,720,soccerplayer,596,480,630,531
pes2012 2011-12-11 23-21-39-79.png,1280,720,soccerplayer,882,369,916,419
pes2012 2011-12-11 23-21-39-79.png,1280,720,soccerplayer,981,319,1005,380
pes2012 2011-12-11 23-21-39-79.png,1280,720,soccerplayer,1209,352,1226,410
pes2012 2011-12-11 23-21-39-79.png,1280,720,soccerplayer,1119,299,1134,339
pes2012 2011-12-11 23-21-39-79.png,1280,720,soccerplayer,1011,249,1036,297
pes2012 2011-12-11 23-21-39-79.png,1280,720,soccerplayer,840,290,861,338
pes2012 2011-12-11 23-21-39-79.png,1280,720,soccerplayer,655,286,680,332
pes2012 2011-12-11 23-21-39-79.png,1280,720,soccerplayer,644,247,658,277
pes2012 2011-12-11 23-21-39-79.png,1280,720,soccerplayer,587,252,613,306
pes2012 2011-12-11 23-21-39-79.png,1280,720,soccerplayer,421,344,445,391
pes2012 2011-12-11 23-21-39-79.png,1280,720,soccerplayer,308,321,333,367
pes2012 2011-12-11 23-21-39-79.png,1280,720,soccerplayer,273,262,297,297
pes2012 2011-12-11 23-21-39-79.png,1280,720,soccerplayer,151,292,176,344
pes2012 2011-12-11 23-21-39-79.png,1280,720,soccerplayer,65,331,93,403
pes2012 2011-12-11 23-21-39-79.png,1280,720,soccerplayer,16,435,43,500
Pitch Pes 2017.png,1600,896,soccerplayer,426,281,447,330
Pitch Pes 2017.png,1600,896,soccerplayer,567,239,590,285
Pitch Pes 2017.png,1600,896,soccerplayer,551,162,570,199
Pitch Pes 2017.png,1600,896,soccerplayer,197,226,222,269
Pitch Pes 2017.png,1600,896,soccerplayer,242,155,268,198
Pitch Pes 2017.png,1600,896,soccerplayer,691,150,713,182
Pitch Pes 2017.png,1600,896,soccerplayer,608,101,629,133
Pitch Pes 2017.png,1600,896,soccerplayer,439,130,465,166
Pitch Pes 2017.png,1600,896,soccerplayer,380,202,400,234
Pitch Pes 2017.png,1600,896,soccerplayer,410,66,434,109
Pitch Pes 2017.png,1600,896,soccerplayer,356,69,396,104
Pitch Pes 2017.png,1600,896,soccerplayer,165,95,178,128
Pitch Pes 2017.png,1600,896,soccerplayer,316,135,338,172
Pitch Pes 2017.png,1600,896,soccerplayer,84,142,108,179
Pitch Pes 2017.png,1600,896,soccerplayer,2,241,22,291
ppoy5v8q7eh.jpg,1680,1050,soccerplayer,784,190,818,248
ppoy5v8q7eh.jpg,1680,1050,soccerplayer,570,280,604,343
ppoy5v8q7eh.jpg,1680,1050,soccerplayer,562,362,586,430
ppoy5v8q7eh.jpg,1680,1050,soccerplayer,803,352,834,428
ppoy5v8q7eh.jpg,1680,1050,soccerplayer,808,479,836,536
ppoy5v8q7eh.jpg,1680,1050,soccerplayer,709,715,754,785
ppoy5v8q7eh.jpg,1680,1050,soccerplayer,882,427,917,507
ppoy5v8q7eh.jpg,1680,1050,soccerplayer,918,290,943,333
ppoy5v8q7eh.jpg,1680,1050,soccerplayer,918,344,951,404
ppoy5v8q7eh.jpg,1680,1050,soccerplayer,970,375,1014,432
ppoy5v8q7eh.jpg,1680,1050,soccerplayer,1118,188,1157,254
ppoy5v8q7eh.jpg,1680,1050,soccerplayer,1283,198,1319,233
ppoy5v8q7eh.jpg,1680,1050,soccerplayer,1268,241,1302,300
ppoy5v8q7eh.jpg,1680,1050,soccerplayer,1516,295,1555,352
ppoy5v8q7eh.jpg,1680,1050,soccerplayer,1450,377,1484,445
ppoy5v8q7eh.jpg,1680,1050,soccerplayer,1397,369,1438,438
ppoy5v8q7eh.jpg,1680,1050,soccerplayer,1289,427,1320,490
ppoy5v8q7eh.jpg,1680,1050,soccerplayer,1224,438,1250,495
ppoy5v8q7eh.jpg,1680,1050,soccerplayer,1228,658,1254,727
ppoy5v8q7eh.jpg,1680,1050,soccerplayer,1148,693,1187,768
ppoy5v8q7eh.jpg,1680,1050,soccerplayer,1656,644,1680,738
qrnx175agic.png,1680,1050,soccerplayer,286,377,309,447
qrnx175agic.png,1680,1050,soccerplayer,276,350,305,380
qrnx175agic.png,1680,1050,soccerplayer,347,497,382,559
qrnx175agic.png,1680,1050,soccerplayer,737,535,759,604
qrnx175agic.png,1680,1050,soccerplayer,766,348,810,409
qrnx175agic.png,1680,1050,soccerplayer,911,336,944,411
qrnx175agic.png,1680,1050,soccerplayer,1009,343,1044,406
qrnx175agic.png,1680,1050,soccerplayer,655,297,718,373
qrnx175agic.png,1680,1050,soccerplayer,568,141,605,204
qrnx175agic.png,1680,1050,soccerplayer,419,93,450,147
qrnx175agic.png,1680,1050,soccerplayer,1408,251,1446,317
qrnx175agic.png,1680,1050,soccerplayer,1591,352,1618,420
qrnx175agic.png,1680,1050,soccerplayer,414,301,466,350
qrnx175agic.png,1680,1050,soccerplayer,441,363,468,423
Santiago_bernabu_cesped_PES_2013_by_gameMakerz_2.jpg,600,342,soccerplayer,94,135,107,154
Santiago_bernabu_cesped_PES_2013_by_gameMakerz_2.jpg,600,342,soccerplayer,207,118,225,146
Santiago_bernabu_cesped_PES_2013_by_gameMakerz_2.jpg,600,342,soccerplayer,254,83,269,114
Santiago_bernabu_cesped_PES_2013_by_gameMakerz_2.jpg,600,342,soccerplayer,273,80,289,105
Santiago_bernabu_cesped_PES_2013_by_gameMakerz_2.jpg,600,342,soccerplayer,363,96,380,116
Santiago_bernabu_cesped_PES_2013_by_gameMakerz_2.jpg,600,342,soccerplayer,320,193,335,222
Santiago_bernabu_cesped_PES_2013_by_gameMakerz_2.jpg,600,342,soccerplayer,337,203,347,228
Santiago_bernabu_cesped_PES_2013_by_gameMakerz_2.jpg,600,342,soccerplayer,422,145,432,171
Santiago_bernabu_cesped_PES_2013_by_gameMakerz_2.jpg,600,342,soccerplayer,520,115,536,142
Santiago_bernabu_cesped_PES_2013_by_gameMakerz_2.jpg,600,342,soccerplayer,549,140,570,166
Santiago_bernabu_cesped_PES_2013_by_gameMakerz_2.jpg,600,342,soccerplayer,225,216,235,240
